Start,End,,,MEPs,Duration,Time in Zone,Average Effort,Average Heart Rate,Calories,Peak Heart Rate,Date,Zone 0 Mins,Zone 1 Mins,Zone 2 Mins,Zone 3 Mins,Zone 4 Mins,Zone 5 Mins,Zone 0 MEPs,Zone 1 MEPs,Zone 2 MEPs,Zone 3 MEPs,Zone 4 MEPs,Zone 5 MEPs,Class,
5:30 PM,6:29 PM,Session w. Jesse,1602889,164,59,54,72%,141,886,171,2019-01-28,1,4,14,28,12,0,0,4,28,84,48,0,0

Time,hr
Start,End,,,MEPs,Duration,Time in Zone,Average Effort,Average Heart Rate,Calories,Peak Heart Rate,Date,Zone 0 Mins,Zone 1 Mins,Zone 2 Mins,Zone 3 Mins,Zone 4 Mins,Zone 5 Mins,Zone 0 MEPs,Zone 1 MEPs,Zone 2 MEPs,Zone 3 MEPs,Zone 4 MEPs,Zone 5 MEPs,Class,
10:30 AM,11:30 AM,Cardio,1602889,158,61,49,70%,136,827,172,2018-12-29,7,4,15,16,19,0,0,4,30,48,76,0,0

Time,hr
2018-12-29 10:30,88
2018-12-29 10:31,96
2018-12-29 10:32,99
2018-12-29 10:33,83
2018-12-29 10:34,82
2018-12-29 10:35,82
2018-12-29 10:36,81
2018-12-29 10:37,83
2018-12-29 10:38,88
2018-12-29 10:39,117
2018-12-29 10:40,108
2018-12-29 10:41,96
2018-12-29 10:42,114
2018-12-29 10:43,126
2018-12-29 10:44,138
2018-12-29 10:45,159
2018-12-29 10:46,153
2018-12-29 10:47,135
2018-12-29 10:48,160
2018-12-29 10:49,163
2018-12-29 10:50,141
2018-12-29 10:51,132
2018-12-29 10:52,147
2018-12-29 10:53,168
2018-12-29 10:54,159
2018-12-29 10:55,137
2018-12-29 10:56,140
2018-12-29 10:57,129
2018-12-29 10:58,123
2018-12-29 10:59,133
2018-12-29 11:00,142
2018-12-29 11:01,146
2018-12-29 11:02,151
2018-12-29 11:03,155
2018-12-29 11:04,160
2018-12-29 11:05,164
2018-12-29 11:06,164
2018-12-29 11:07,158
2018-12-29 11:08,157
2018-12-29 11:09,159
2018-12-29 11:10,163
2018-12-29 11:11,159
2018-12-29 11:12,151
2018-12-29 11:13,141
2018-12-29 11:14,122
2018-12-29 11:15,122
2018-12-29 11:16,118
2018-12-29 11:17,119
2018-12-29 11:18,150
2018-12-29 11:19,146
2018-12-29 11:20,150
2018-12-29 11:21,161
2018-12-29 11:22,145
2018-12-29 11:23,136
2018-12-29 11:24,157
2018-12-29 11:25,144
2018-12-29 11:26,157
2018-12-29 11:27,154
2018-12-29 11:28,157
2018-12-29 11:29,135
2018-12-29 11:30,136

Start,End,,,MEPs,Duration,Time in Zone,Average Effort,Average Heart Rate,Calories,Peak Heart Rate,Date,Zone 0 Mins,Zone 1 Mins,Zone 2 Mins,Zone 3 Mins,Zone 4 Mins,Zone 5 Mins,Zone 0 MEPs,Zone 1 MEPs,Zone 2 MEPs,Zone 3 MEPs,Zone 4 MEPs,Zone 5 MEPs,Class,
2:40 PM,3:03 PM,Workout,1602889,42,23,16,62%,121,278,141,2018-12-27,0,6,15,2,0,0,0,6,30,6,0,0,0

Time,hr
2018-12-27 14:40,122
2018-12-27 14:41,123
2018-12-27 14:42,132
2018-12-27 14:43,122
2018-12-27 14:44,115
2018-12-27 14:45,120
2018-12-27 14:46,119
2018-12-27 14:47,119
2018-12-27 14:48,121
2018-12-27 14:49,125
2018-12-27 14:50,127
2018-12-27 14:51,133
2018-12-27 14:52,129
2018-12-27 14:53,135
2018-12-27 14:54,133
2018-12-27 14:55,114
2018-12-27 14:56,111
2018-12-27 14:57,107
2018-12-27 14:58,108
2018-12-27 14:59,109
2018-12-27 15:00,109
2018-12-27 15:01,118
2018-12-27 15:02,125
2018-12-27 15:03,124

Start,End,,,MEPs,Duration,Time in Zone,Average Effort,Average Heart Rate,Calories,Peak Heart Rate,Date,Zone 0 Mins,Zone 1 Mins,Zone 2 Mins,Zone 3 Mins,Zone 4 Mins,Zone 5 Mins,Zone 0 MEPs,Zone 1 MEPs,Zone 2 MEPs,Zone 3 MEPs,Zone 4 MEPs,Zone 5 MEPs,Class,
11:38 PM,12:46 AM,Session w. Jesse,1602889,176,68,59,70%,136,985,175,2018-12-26,1,7,24,23,13,0,0,7,48,69,52,0,0

Time,hr
2018-12-26 23:38,90
2018-12-26 23:39,97
2018-12-26 23:40,104
2018-12-26 23:41,125
2018-12-26 23:42,130
2018-12-26 23:43,113
2018-12-26 23:44,139
2018-12-26 23:45,142
2018-12-26 23:46,147
2018-12-26 23:47,146
2018-12-26 23:48,112
2018-12-26 23:49,114
2018-12-26 23:50,123
2018-12-26 23:51,149
2018-12-26 23:52,131
2018-12-26 23:53,135
2018-12-26 23:54,159
2018-12-26 23:55,126
2018-12-26 23:56,147
2018-12-26 23:57,142
2018-12-26 23:58,143
2018-12-26 23:59,122
2018-12-27 00:00,130
2018-12-27 00:01,123
2018-12-27 00:02,130
2018-12-27 00:03,123
2018-12-27 00:04,137
2018-12-27 00:05,124
2018-12-27 00:06,111
2018-12-27 00:07,130
2018-12-27 00:08,144
2018-12-27 00:09,124
2018-12-27 00:10,145
2018-12-27 00:11,154
2018-12-27 00:12,155
2018-12-27 00:13,159
2018-12-27 00:14,145
2018-12-27 00:15,122
2018-12-27 00:16,139
2018-12-27 00:17,148
2018-12-27 00:18,155
2018-12-27 00:19,137
2018-12-27 00:20,161
2018-12-27 00:21,163
2018-12-27 00:22,137
2018-12-27 00:23,126
2018-12-27 00:24,120
2018-12-27 00:25,142
2018-12-27 00:26,160
2018-12-27 00:27,153
2018-12-27 00:28,136
2018-12-27 00:29,156
2018-12-27 00:30,136
2018-12-27 00:31,160
2018-12-27 00:32,163
2018-12-27 00:33,152
2018-12-27 00:34,155
2018-12-27 00:35,160
2018-12-27 00:36,161
2018-12-27 00:37,141
2018-12-27 00:38,133
2018-12-27 00:39,121
2018-12-27 00:40,117
2018-12-27 00:41,121
2018-12-27 00:42,121
2018-12-27 00:43,117
2018-12-27 00:44,120
2018-12-27 00:45,115
2018-12-27 00:46,120

Start,End,,,MEPs,Duration,Time in Zone,Average Effort,Average Heart Rate,Calories,Peak Heart Rate,Date,Zone 0 Mins,Zone 1 Mins,Zone 2 Mins,Zone 3 Mins,Zone 4 Mins,Zone 5 Mins,Zone 0 MEPs,Zone 1 MEPs,Zone 2 MEPs,Zone 3 MEPs,Zone 4 MEPs,Zone 5 MEPs,Class,
6:02 PM,7:15 PM,Fitness test w. Jesse,1602889,181,71,55,71%,137,1060,176,2018-12-20,1,16,15,21,18,0,0,16,30,63,72,0,0

Time,hr
2018-12-20 18:02,91
2018-12-20 18:03,95
2018-12-20 18:04,106
2018-12-20 18:05,127
2018-12-20 18:06,134
2018-12-20 18:07,135
2018-12-20 18:08,144
2018-12-20 18:09,149
2018-12-20 18:10,153
2018-12-20 18:11,106
2018-12-20 18:12,113
2018-12-20 18:13,122
2018-12-20 18:14,139
2018-12-20 18:15,122
2018-12-20 18:16,113
2018-12-20 18:17,116
2018-12-20 18:18,138
2018-12-20 18:19,132
2018-12-20 18:20,113
2018-12-20 18:21,143
2018-12-20 18:22,151
2018-12-20 18:23,164
2018-12-20 18:24,152
2018-12-20 18:25,156
2018-12-20 18:26,162
2018-12-20 18:27,169
2018-12-20 18:28,157
2018-12-20 18:29,164
2018-12-20 18:30,158
2018-12-20 18:31,153
2018-12-20 18:32,143
2018-12-20 18:33,166
2018-12-20 18:34,173
2018-12-20 18:35,156
2018-12-20 18:36,139
2018-12-20 18:37,131
2018-12-20 18:38,130
2018-12-20 18:39,152
2018-12-20 18:40,159
2018-12-20 18:41,163
2018-12-20 18:42,148
2018-12-20 18:43,158
2018-12-20 18:44,153
2018-12-20 18:45,156
2018-12-20 18:46,153
2018-12-20 18:47,156
2018-12-20 18:48,141
2018-12-20 18:49,156
2018-12-20 18:50,155
2018-12-20 18:51,156
2018-12-20 18:52,162
2018-12-20 18:53,139
2018-12-20 18:54,119
2018-12-20 18:55,115
2018-12-20 18:56,121
2018-12-20 18:57,141
2018-12-20 18:58,150
2018-12-20 18:59,153
2018-12-20 19:00,151
2018-12-20 19:01,144
2018-12-20 19:02,131
2018-12-20 19:03,126
2018-12-20 19:04,111
2018-12-20 19:05,108
2018-12-20 19:06,108
2018-12-20 19:07,109
2018-12-20 19:08,107
2018-12-20 19:09,109
2018-12-20 19:10,106
2018-12-20 19:11,102
2018-12-20 19:12,107
2018-12-20 19:13,120
2018-12-20 19:14,114
2018-12-20 19:15,108

Start,End,,,MEPs,Duration,Time in Zone,Average Effort,Average Heart Rate,Calories,Peak Heart Rate,Date,Zone 0 Mins,Zone 1 Mins,Zone 2 Mins,Zone 3 Mins,Zone 4 Mins,Zone 5 Mins,Zone 0 MEPs,Zone 1 MEPs,Zone 2 MEPs,Zone 3 MEPs,Zone 4 MEPs,Zone 5 MEPs,Class,
9:01 PM,9:46 PM,Walk home,1602889,85,45,33,63%,123,575,153,2018-12-13,0,12,26,7,0,0,0,12,52,21,0,0,0

Time,hr
2018-12-13 21:01,140
2018-12-13 21:02,126
2018-12-13 21:03,119
2018-12-13 21:04,118
2018-12-13 21:05,128
2018-12-13 21:06,136
2018-12-13 21:07,137
2018-12-13 21:08,136
2018-12-13 21:09,127
2018-12-13 21:10,126
2018-12-13 21:11,130
2018-12-13 21:12,122
2018-12-13 21:13,121
2018-12-13 21:14,119
2018-12-13 21:15,122
2018-12-13 21:16,125
2018-12-13 21:17,131
2018-12-13 21:18,126
2018-12-13 21:19,135
2018-12-13 21:20,122
2018-12-13 21:21,111
2018-12-13 21:22,110
2018-12-13 21:23,116
2018-12-13 21:24,132
2018-12-13 21:25,124
2018-12-13 21:26,129
2018-12-13 21:27,122
2018-12-13 21:28,115
2018-12-13 21:29,115
2018-12-13 21:30,116
2018-12-13 21:31,120
2018-12-13 21:32,135
2018-12-13 21:33,143
2018-12-13 21:34,127
2018-12-13 21:35,113
2018-12-13 21:36,117
2018-12-13 21:37,137
2018-12-13 21:38,144
2018-12-13 21:39,111
2018-12-13 21:40,113
2018-12-13 21:41,118
2018-12-13 21:42,115
2018-12-13 21:43,123
2018-12-13 21:44,113
2018-12-13 21:45,103
2018-12-13 21:46,102

Start,End,,,MEPs,Duration,Time in Zone,Average Effort,Average Heart Rate,Calories,Peak Heart Rate,Date,Zone 0 Mins,Zone 1 Mins,Zone 2 Mins,Zone 3 Mins,Zone 4 Mins,Zone 5 Mins,Zone 0 MEPs,Zone 1 MEPs,Zone 2 MEPs,Zone 3 MEPs,Zone 4 MEPs,Zone 5 MEPs,Class,
5:57 PM,7:08 PM,Workout,1602889,164,72,60,67%,130,972,168,2018-12-13,2,10,37,12,11,0,0,10,74,36,44,0,0

Time,hr
2018-12-13 17:57,88
2018-12-13 17:58,93
2018-12-13 17:59,111
2018-12-13 18:00,115
2018-12-13 18:01,121
2018-12-13 18:02,138
2018-12-13 18:03,129
2018-12-13 18:04,117
2018-12-13 18:05,118
2018-12-13 18:06,122
2018-12-13 18:07,129
2018-12-13 18:08,147
